College_Name,State,Stream,UG_fee,PG_fee,Rating,Academic,Accommodation,Faculty,Infrastructure,Placement,Social_Life
"Amity University, Gwalior",Madhya Pradesh,Engineering,654.0,670.0,8.6,8.8,8.5,8.4,9.3,8.0,8.3
Aks University,Madhya Pradesh,Engineering,654.0,670.0,7.3,7.8,5.9,8.2,7.6,6.9,7.4
Jagran Lakecity University,Madhya Pradesh,Engineering,654.0,670.0,8.0,8.0,7.9,7.8,8.6,7.4,8.1
Jabalpur Engineering College,Madhya Pradesh,Engineering,654.0,670.0,7.2,7.5,6.4,7.4,6.9,7.4,7.3
"Swami Vivekanand University, Sagar",Madhya Pradesh,Engineering,654.0,670.0,6.3,6.9,5.0,7.0,6.4,5.6,6.6
"Acropolis Group Of Institutions, Indore",Madhya Pradesh,Engineering,654.0,670.0,8.7,8.5,8.5,8.7,9.0,8.6,8.6
Lnct University,Madhya Pradesh,Engineering,654.0,670.0,9.0,9.0,8.8,9.3,8.8,8.9,8.9
"Avantika University, Ujjain",Madhya Pradesh,Engineering,654.0,670.0,9.1,9.3,8.5,9.3,8.5,9.5,9.2
Ujjain Engineering College,Madhya Pradesh,Engineering,654.0,670.0,6.7,7.4,5.9,7.4,6.2,6.4,6.9
Shri Govindram Seksaria Institute Of Technology And,Madhya Pradesh,Engineering,654.0,670.0,7.4,8.0,6.7,7.7,7.0,7.5,7.2
Lakshmi Narain College Of Technology,Madhya Pradesh,Engineering,654.0,670.0,5.7,5.6,5.8,6.2,5.2,5.4,6.2
National Institute Of Technology,Kerala,Engineering,654.0,670.0,8.1,8.4,7.9,7.7,8.0,8.1,8.2
Indian Institute Of Space Science And Technology,Kerala,Engineering,654.0,670.0,8.1,8.9,7.8,8.5,8.6,7.7,7.2
"College Of Engineering, Trivandrum",Kerala,Engineering,654.0,670.0,8.4,8.6,7.8,8.0,8.5,8.4,8.8
"Cochin University Of Science And Technology, School",Kerala,Engineering,654.0,670.0,8.3,8.5,7.8,8.3,8.2,8.2,8.7
Baselios Thomas I Catholicose College Of Engineering,Kerala,Engineering,654.0,670.0,7.4,7.5,8.0,8.5,7.0,6.5,7.0
Cochin University Of Science And Technology,Kerala,Engineering,654.0,670.0,7.9,8.4,7.5,7.8,7.8,7.7,8.1
Indian Institute Of Technology,Kerala,Engineering,654.0,670.0,8.6,9.2,7.7,9.0,8.6,8.7,8.6
Apj Abdul Kalam Technological University,Kerala,Engineering,654.0,670.0,7.8,8.1,6.9,8.2,8.1,7.5,8.0
Federal Institute Of Science And Technology,Kerala,Engineering,654.0,670.0,8.1,8.3,7.5,8.3,8.8,8.0,7.8
"Indian Institute Of Information Technology [Iiit], Kottayam",Kerala,Engineering,654.0,670.0,8.3,8.5,8.1,8.5,8.1,8.6,8.2
Government Engineering College,Kerala,Engineering,654.0,670.0,8.5,8.5,8.0,8.4,8.7,8.3,8.9
National Institute Of Electronics & Information Technology,Kerala,Engineering,654.0,670.0,8.4,8.7,6.7,8.9,8.7,8.8,8.6
Tkm College Of Engineering,Kerala,Engineering,654.0,670.0,8.4,8.8,8.2,8.4,8.4,7.8,8.5
Amal Jyothi College Of Engineering,Kerala,Engineering,654.0,670.0,7.6,7.9,7.0,7.9,9.0,6.9,7.0
Hindustan College Of Engineering,Kerala,Engineering,654.0,670.0,8.0,8.3,7.6,8.1,8.0,8.0,7.9
Marian Engineering College,Kerala,Engineering,654.0,670.0,7.8,8.3,7.1,8.3,8.6,7.9,6.8
"Saintgits College Of Engineering, Kottayam",Kerala,Engineering,654.0,670.0,8.3,8.4,7.9,8.6,8.8,7.8,8.1
Rajiv Gandhi Institute Of Technology,Kerala,Engineering,654.0,670.0,7.9,8.3,7.3,8.1,8.0,7.4,8.4
Mangalam College Of Engineering Ettumanoor,Kerala,Engineering,654.0,670.0,6.9,7.0,6.4,7.4,7.6,6.4,6.6
Nss College Of Engineering,Kerala,Engineering,654.0,670.0,8.3,8.4,8.0,8.5,8.0,8.2,8.4
Sree Chitra Thirunal College Of Engineering,Kerala,Engineering,654.0,670.0,8.0,8.6,6.0,8.3,7.5,8.3,9.0
"Thejus Engineering College, Thrissur",Kerala,Engineering,654.0,670.0,8.0,8.3,7.8,8.7,7.8,7.1,8.2
Mar Athanasius College Of Engineering,Kerala,Engineering,654.0,670.0,8.4,8.5,8.2,8.2,8.8,8.1,8.5
St. Thomas College Of Engineering And Technology-,Kerala,Engineering,654.0,670.0,8.3,8.4,7.9,8.6,8.5,7.8,8.3
"College Of Engineering Thalassery, Kannur",Kerala,Engineering,654.0,670.0,7.2,7.8,6.3,7.8,7.5,6.6,7.3
"Kmct College Of Engineering, Kozhikode",Kerala,Engineering,654.0,670.0,7.3,7.5,7.7,7.2,7.8,5.7,7.6
"Mea Engineering College- [Meaec], Malappuram",Kerala,Engineering,654.0,670.0,8.2,8.1,8.6,8.3,8.7,6.6,8.7
Rajagiri School Of Engineering & Technology,Kerala,Engineering,654.0,670.0,8.2,8.4,8.0,8.2,9.0,8.6,6.9
Sahrdaya College Of Engineering,Kerala,Engineering,654.0,670.0,7.1,7.5,6.8,7.3,8.1,6.6,6.5
"Trinity College Of Engineering, Trivendrum",Kerala,Engineering,654.0,670.0,6.8,7.6,6.4,7.3,6.7,6.1,6.5
Birla Institute Of Technology And Science,Rajasthan,Engineering,654.0,670.0,8.9,8.8,8.2,8.8,9.0,9.0,9.3
Indian Institute Of Technology,Rajasthan,Engineering,654.0,670.0,8.2,8.0,7.9,8.2,8.2,8.0,8.7
Malaviya National Institute Of Technology,Rajasthan,Engineering,654.0,670.0,8.2,8.2,7.4,8.0,8.7,8.2,8.5
"Singhania University, Jhunjhunu",Rajasthan,Engineering,654.0,670.0,7.1,7.1,6.7,7.1,7.1,7.0,7.3
Jaipur National University,Rajasthan,Engineering,654.0,670.0,7.5,7.9,7.0,7.7,7.8,6.7,7.6
Manipal University,Rajasthan,Engineering,654.0,670.0,8.4,8.2,8.3,8.2,9.2,7.7,9.0
Jecrc University,Rajasthan,Engineering,654.0,670.0,8.1,8.1,7.4,8.2,8.2,8.1,8.7
Sunrise University,Rajasthan,Engineering,654.0,670.0,8.1,8.1,7.3,8.7,8.1,7.9,8.4
"Opjs University, Churu",Rajasthan,Engineering,654.0,670.0,7.2,7.1,7.6,7.6,7.7,6.3,6.8
"Banasthali Vidyapith, Jaipur",Rajasthan,Engineering,654.0,670.0,8.5,8.8,8.2,8.9,8.6,7.9,8.8
"Amity University, Jaipur",Rajasthan,Engineering,654.0,670.0,8.0,7.8,7.6,7.8,8.9,7.4,8.7
Suresh Gyan Vihar University,Rajasthan,Engineering,654.0,670.0,7.5,7.8,6.7,7.5,8.8,6.3,8.0
Iis (Deemed To Be University),Rajasthan,Engineering,654.0,670.0,8.3,8.6,8.5,8.6,8.0,7.9,8.4
Madhav University,Rajasthan,Engineering,654.0,670.0,7.8,7.9,7.5,8.2,7.9,7.3,7.8
"Jagannath University, Jaipur",Rajasthan,Engineering,654.0,670.0,7.3,7.1,6.7,7.9,7.7,6.9,7.4
Indian Institute Of Information Technology,Rajasthan,Engineering,654.0,670.0,7.6,7.9,7.1,6.6,7.8,8.0,7.9
"Tantia University, Sriganganagar",Rajasthan,Engineering,654.0,670.0,8.6,8.8,8.4,9.3,8.8,7.1,9.1
"Pacific University, Udaipur",Rajasthan,Engineering,654.0,670.0,7.7,7.8,7.3,8.1,7.8,7.2,8.0
"Swami Keshvanand Institute Of Technology, Management And",Rajasthan,Engineering,654.0,670.0,7.8,8.3,6.8,8.1,8.1,8.0,7.5
Maharana Pratap University Of Agriculture And Technology,Rajasthan,Engineering,654.0,670.0,8.0,8.2,8.0,8.0,8.1,7.9,7.8
"Poornima College Of Engineering, Jaipur",Rajasthan,Engineering,654.0,670.0,7.5,7.9,7.4,7.6,7.2,7.6,7.4
"Shridhar University, Pilani",Rajasthan,Engineering,654.0,670.0,6.7,6.2,6.6,6.5,6.5,7.3,6.8
"Jaipur Engineering College And Research Centre, Jaipur",Rajasthan,Engineering,654.0,670.0,7.7,7.9,6.6,7.5,7.3,8.1,8.5
Birla Institute Of Technology,Rajasthan,Engineering,654.0,670.0,7.2,8.1,5.4,8.1,6.9,7.8,7.1
Institute Of Advanced Studies In Education,Rajasthan,Engineering,654.0,670.0,8.2,8.9,8.0,8.3,8.4,7.5,7.9
National Institute Of Technology,Haryana,Engineering,654.0,670.0,8.2,8.0,7.4,8.1,8.2,8.6,8.6
Panjab University,Haryana,Engineering,654.0,670.0,7.7,8.2,7.7,8.0,7.7,6.5,8.2
Punjab Engineering College University Of Technology,Haryana,Engineering,654.0,670.0,8.0,7.9,7.3,7.6,7.7,8.4,9.0
National Institute Of Food Technology Entrepreneurship And,Haryana,Engineering,654.0,670.0,8.1,8.5,7.1,6.9,9.4,8.5,7.9
"University Institute Of Engineering, Chandigarh University",Haryana,Engineering,654.0,670.0,8.4,8.6,7.9,8.1,8.7,8.7,8.3
"School Of Engineering And Technology, Ncu",Haryana,Engineering,654.0,670.0,9.0,9.0,7.4,8.2,9.0,7.5,8.1
"J.C. Bose University Of Science And Technology,",Haryana,Engineering,654.0,670.0,7.3,7.7,6.5,7.4,6.6,7.7,7.6
Manav Rachna International Institute Of Research And,Haryana,Engineering,654.0,670.0,7.2,7.1,6.7,6.5,8.4,6.5,7.8
Manav Rachna International Institute Of Research And,Haryana,Engineering,654.0,670.0,7.5,7.4,7.3,7.5,8.3,6.6,7.6
"Gurugram University, Gurgaon",Haryana,Engineering,654.0,670.0,8.2,8.6,7.4,8.4,8.6,8.0,8.1
"Pdm University, Bahadurgarh, Bahadurgarh",Haryana,Engineering,654.0,670.0,7.4,7.1,7.6,7.4,7.5,7.1,7.7
"Amity University, Gurgaon",Haryana,Engineering,654.0,670.0,7.7,7.8,7.1,7.6,8.6,7.1,8.1
National Institute Of Technical Teachers Training And,Haryana,Engineering,654.0,670.0,7.7,7.7,6.7,8.6,7.7,7.7,8.0
"Iilm University, Gurgaon",Haryana,Engineering,654.0,670.0,8.4,8.2,7.4,8.5,8.6,8.6,8.8
"University Institute Of Engineering And Technology -[Uiet],",Haryana,Engineering,654.0,670.0,7.4,7.5,7.5,7.4,7.0,7.0,8.2
"Starex University, Gurgaon",Haryana,Engineering,654.0,670.0,8.8,9.1,9.1,8.7,8.6,8.5,8.7
Indian Institute Of Information Technology,Haryana,Engineering,654.0,670.0,8.8,9.2,8.9,8.6,8.8,9.1,8.2
"Srm University Delhi Ncr, Sonepat",Haryana,Engineering,654.0,670.0,7.8,8.0,7.5,7.9,8.1,7.6,7.9
"Lingaya'S Vidyapeeth, Faridabad",Haryana,Engineering,654.0,670.0,7.8,8.0,7.5,8.1,7.7,7.3,8.1
Modern Vidya Niketan,Haryana,Engineering,654.0,670.0,7.0,7.2,6.4,7.7,7.0,6.8,6.8
Delhi Technical Campus,Haryana,Engineering,654.0,670.0,8.2,8.2,8.1,8.4,8.0,8.2,8.5
Chandigarh College Of Engineering And Technology,Haryana,Engineering,654.0,670.0,6.9,7.2,6.4,7.1,6.9,6.5,7.3
Manav Rachna University,Haryana,Engineering,654.0,670.0,7.8,7.6,7.5,7.7,8.8,7.3,7.9
Seth Jai Parkash Mukand Lal Institute Of,Haryana,Engineering,654.0,670.0,7.3,7.5,7.2,7.2,7.4,6.8,7.4
"Sushant University / Ansal University, Gurgaon",Haryana,Engineering,654.0,670.0,7.8,8.0,8.0,7.9,8.4,7.0,7.5
"University Institute Of Engineering And Technology, Maharshi",Haryana,Engineering,654.0,670.0,7.2,7.1,7.5,6.6,8.6,5.7,7.7
St. Andrews Institute Of Technology And Management,Haryana,Engineering,654.0,670.0,8.7,8.8,8.6,8.7,9.0,8.6,8.6
Indian Institute Of Technology,Gujarat,Engineering,654.0,670.0,8.4,8.3,8.4,8.8,9.1,7.2,8.8
Sardar Vallabhbhai National Institute Of Technology,Gujarat,Engineering,654.0,670.0,8.0,7.9,7.8,7.6,8.2,7.9,8.4
Dhirubhai Ambani Institute Of Information And Communication,Gujarat,Engineering,654.0,670.0,8.7,8.8,8.0,8.4,8.7,9.2,8.8
"Institute Of Technology, Nirma University, Ahmedabad",Gujarat,Engineering,654.0,670.0,8.3,8.3,7.9,8.3,8.9,8.0,8.3
"Faculty Of Technology And Engineering, Maharaja Sayajirao",Gujarat,Engineering,654.0,670.0,8.1,8.4,6.6,8.5,8.0,8.3,8.8
Nirma University,Gujarat,Engineering,654.0,670.0,8.4,8.6,8.0,8.4,9.1,8.1,8.2
Pandit Deendayal Petroleum University [Pdpu] / (Energy,Gujarat,Engineering,654.0,670.0,8.6,8.3,8.3,8.1,9.4,8.1,9.4
"Pandit Deendayal Petroleum University, School Of Technology",Gujarat,Engineering,654.0,670.0,8.6,8.4,8.3,8.1,9.4,7.9,9.3
Central Institute Of Plastics Engineering & Technology-,Gujarat,Engineering,654.0,670.0,7.5,7.6,6.8,7.5,7.9,7.5,7.5
Sardar Patel University,Gujarat,Engineering,654.0,670.0,7.8,8.6,7.0,8.5,7.7,7.3,7.8
"Cept University, Ahmedabad",Gujarat,Engineering,654.0,670.0,8.2,8.6,7.7,8.4,8.3,8.1,8.0
Ganpat University,Gujarat,Engineering,654.0,670.0,8.1,8.2,7.2,8.1,8.5,7.8,8.6
"Indus University, Ahmedabad",Gujarat,Engineering,654.0,670.0,7.5,7.9,7.0,7.7,7.8,6.8,7.9
Navrachana University,Gujarat,Engineering,654.0,670.0,7.7,7.7,7.4,8.2,8.0,7.2,7.8
Indian Institute Of Information Technology Vadodara,Gujarat,Engineering,654.0,670.0,7.8,8.2,7.5,7.8,6.3,8.5,8.2
"Uka Tarsadia University, Bardoli",Gujarat,Engineering,654.0,670.0,8.1,7.8,7.9,8.2,9.4,6.9,8.3
"Gsfc University, Vadodara",Gujarat,Engineering,654.0,670.0,8.1,8.8,6.4,8.7,8.5,7.9,8.4
"Auro University, Surat",Gujarat,Engineering,654.0,670.0,8.3,8.2,8.5,8.6,8.7,7.2,8.6
L.D. College Of Engineering,Gujarat,Engineering,654.0,670.0,8.1,8.4,7.3,8.2,7.9,8.5,8.5
Rk University,Gujarat,Engineering,654.0,670.0,8.5,9.0,7.9,8.6,9.0,7.8,8.5
Institute Of Infrastructure Technology Research And Management,Gujarat,Engineering,654.0,670.0,7.6,8.3,7.3,8.4,7.9,6.9,6.5
Indian Institute Of Information Technology,Gujarat,Engineering,654.0,670.0,7.9,8.4,8.5,7.8,7.5,6.5,8.4
"C. U. Shah University, Wadhwan",Gujarat,Engineering,654.0,670.0,7.7,7.6,7.0,8.2,7.8,7.4,7.9
"P.P. Savani University, Surat",Gujarat,Engineering,654.0,670.0,9.3,9.4,8.9,9.5,9.6,8.7,9.4
Vishwakarma Government Engineering College,Gujarat,Engineering,654.0,670.0,7.9,8.2,7.2,8.1,8.6,7.1,8.1
Dharmsinh Desai University,Gujarat,Engineering,654.0,670.0,7.7,8.5,7.0,8.3,7.1,8.1,6.9
Thapar Institute Of Engineering And Technology,Punjab,Engineering,654.0,670.0,8.3,8.0,8.1,7.7,8.9,8.2,8.8
Indian Institute Of Technology,Punjab,Engineering,654.0,670.0,8.5,8.5,8.1,8.2,9.1,8.4,8.9
Panjab University,Punjab,Engineering,654.0,670.0,7.7,8.2,7.7,8.0,7.7,6.5,8.2
Punjab Engineering College University Of Technology,Punjab,Engineering,654.0,670.0,8.0,7.9,7.3,7.6,7.7,8.4,9.0
I.K. Gujral Punjab Technical University,Punjab,Engineering,654.0,670.0,8.1,8.0,7.4,8.7,8.3,7.7,8.7
Dr Br Ambedkar National Institute Of Technology,Punjab,Engineering,654.0,670.0,7.9,8.0,7.7,7.6,8.0,8.0,8.3
"University Institute Of Engineering, Chandigarh University",Punjab,Engineering,654.0,670.0,8.4,8.6,7.9,8.1,8.7,8.7,8.3
Sant Longowal Institute Of Engineering And Technology,Punjab,Engineering,654.0,670.0,7.6,7.7,7.1,7.5,8.4,6.5,8.1
Chitkara University,Punjab,Engineering,654.0,670.0,8.5,8.4,7.7,8.5,8.9,8.7,8.7
Chandigarh Group Of Colleges,Punjab,Engineering,654.0,670.0,8.1,8.0,7.4,8.0,8.3,8.6,8.4
"Rimt University, Gobindgarh",Punjab,Engineering,654.0,670.0,7.6,7.9,7.3,7.8,8.0,6.7,7.8
National Institute Of Technical Teachers Training And,Punjab,Engineering,654.0,670.0,7.7,7.7,6.7,8.6,7.7,7.7,8.0
"Guru Kashi University, Bathinda",Punjab,Engineering,654.0,670.0,7.5,7.4,7.2,8.0,7.2,7.2,7.8
"University Institute Of Engineering And Technology -[Uiet],",Punjab,Engineering,654.0,670.0,7.4,7.5,7.5,7.4,7.0,7.0,8.2
"Rayat Bahra University, Mohali",Punjab,Engineering,654.0,670.0,7.7,7.8,7.4,8.0,7.7,7.4,7.6
"Dav University, Jalandhar",Punjab,Engineering,654.0,670.0,7.9,8.4,7.0,8.4,7.0,8.0,8.5
"Plaksha, Mohali",Punjab,Engineering,654.0,670.0,7.9,8.2,7.4,8.2,8.0,7.5,8.1
Chandigarh Engineering College,Punjab,Engineering,654.0,670.0,7.9,7.8,7.3,7.7,8.2,8.5,8.0
Sant Baba Bhag Singh University,Punjab,Engineering,654.0,670.0,8.5,9.0,8.2,8.6,8.0,8.5,8.6
Chandigarh College Of Engineering And Technology,Punjab,Engineering,654.0,670.0,6.9,7.2,6.4,7.1,6.9,6.5,7.3
"Global Institute, Amritsar",Punjab,Engineering,654.0,670.0,8.3,8.0,8.2,8.7,8.8,7.9,8.3
"Maharaja Ranjit Singh Punjab Technical University, Bathinda",Punjab,Engineering,654.0,670.0,8.2,8.6,7.8,8.4,8.2,8.1,8.2
Amritsar College Of Engineering And Technology,Punjab,Engineering,654.0,670.0,7.4,7.3,6.7,7.6,7.7,7.3,7.7
Guru Nanak Dev Engineering College,Punjab,Engineering,654.0,670.0,7.7,7.9,7.2,7.8,7.9,7.4,7.9
Sri Guru Granth Sahib World University,Punjab,Engineering,654.0,670.0,8.8,8.6,9.0,9.0,9.1,8.4,8.7
Baba Banda Singh Bahadur Engineering College,Punjab,Engineering,654.0,670.0,8.1,8.3,7.6,8.6,8.8,7.0,8.0
Indian Institute Of Technology,West Bengal,Engineering,654.0,670.0,8.5,8.8,7.2,8.2,8.9,8.8,9.0
Jadavpur University,West Bengal,Engineering,654.0,670.0,8.4,9.0,7.6,8.5,8.1,8.4,9.0
Indian Institute Of Engineering Science And Technology,West Bengal,Engineering,654.0,670.0,8.0,8.3,7.7,7.9,7.9,7.5,8.4
National Institute Of Technology,West Bengal,Engineering,654.0,670.0,7.7,8.0,6.8,7.8,7.5,7.8,8.4
Institute Of Engineering And Management,West Bengal,Engineering,654.0,670.0,7.5,8.2,6.5,8.0,6.7,8.4,7.2
Heritage Institute Of Technology,West Bengal,Engineering,654.0,670.0,7.8,7.9,7.0,7.8,8.4,7.6,8.2
Maulana Abul Kalam Azad University Of Technology,West Bengal,Engineering,654.0,670.0,7.7,8.1,6.9,8.0,7.8,7.7,7.6
Narula Institute Of Technology,West Bengal,Engineering,654.0,670.0,8.0,8.5,7.2,8.2,8.3,7.8,8.0
Haldia Institute Of Technology,West Bengal,Engineering,654.0,670.0,7.8,7.9,7.2,7.5,8.5,7.2,8.3
"Amity University, Kolkata",West Bengal,Engineering,654.0,670.0,8.2,8.1,7.7,8.4,8.8,7.4,8.5
"Techno India University, Kolkata",West Bengal,Engineering,654.0,670.0,8.0,8.2,7.4,8.2,8.1,7.8,8.4
"Adamas University, Kolkata",West Bengal,Engineering,654.0,670.0,8.2,8.3,7.5,8.5,9.0,7.8,7.8
Sister Nivedita University,West Bengal,Engineering,654.0,670.0,8.2,8.2,7.6,8.9,7.9,7.8,8.7
Asansol Engineering College,West Bengal,Engineering,654.0,670.0,7.8,8.1,7.2,7.8,8.4,7.6,7.7
University Of Engineering And Management,West Bengal,Engineering,654.0,670.0,8.1,8.6,7.2,8.5,7.9,8.8,7.7
Jis College Of Engineering,West Bengal,Engineering,654.0,670.0,7.9,8.1,7.2,8.4,8.1,7.8,8.0
Kalyani Government Engineering College,West Bengal,Engineering,654.0,670.0,7.9,8.1,7.6,8.0,7.8,7.4,8.4
Indian Institute Of Information Technology,West Bengal,Engineering,654.0,670.0,6.8,7.6,6.4,7.2,6.1,7.0,6.5
The Neotia University,West Bengal,Engineering,654.0,670.0,8.2,8.7,7.5,8.5,8.2,7.8,8.6
Bengal Institute Of Technology,West Bengal,Engineering,654.0,670.0,7.4,7.9,6.0,7.5,7.1,7.7,8.2
Siliguri Institute Of Technology,West Bengal,Engineering,654.0,670.0,7.8,7.9,7.1,8.0,8.3,7.2,8.2
"University Institute Of Technology, University Of Burdwan",West Bengal,Engineering,654.0,670.0,6.5,7.0,5.9,7.2,6.6,5.4,6.6
Jalpaiguri Government Engineering College,West Bengal,Engineering,654.0,670.0,7.8,7.8,7.9,7.8,7.4,7.3,8.8
"Techno India Salt Lake, Kolkata",West Bengal,Engineering,654.0,670.0,7.5,7.9,6.0,7.8,7.5,7.6,8.3
Bengal College Of Engineering And Technology,West Bengal,Engineering,654.0,670.0,7.1,7.2,6.6,7.2,8.0,6.1,7.5
Dr. B.C. Roy Engineering College,West Bengal,Engineering,654.0,670.0,7.7,7.9,7.3,7.7,8.1,7.2,7.8
Bengal College Of Engineering,West Bengal,Engineering,654.0,670.0,5.7,6.3,5.9,6.0,5.4,5.1,5.3
Seacom Skills University,West Bengal,Engineering,654.0,670.0,7.5,8.4,6.4,8.9,7.4,6.7,7.3
National Institute Of Technology,Orissa,Engineering,654.0,670.0,8.4,8.3,7.9,7.8,9.1,8.2,8.9
Indian Institute Of Technology,Orissa,Engineering,654.0,670.0,7.8,8.1,8.0,8.0,7.8,7.8,7.2
Institute Of Technical Education And Research,Orissa,Engineering,654.0,670.0,8.2,8.4,7.4,8.2,8.6,8.3,8.0
"C. V. Raman Global University, Bhubaneswar",Orissa,Engineering,654.0,670.0,7.6,7.9,7.0,7.5,8.2,7.5,7.6
Veer Surendra Sai University Of Technology,Orissa,Engineering,654.0,670.0,7.9,8.2,7.7,7.9,7.4,7.7,8.4
Biju Patnaik University Of Technology,Orissa,Engineering,654.0,670.0,6.2,6.1,6.7,6.4,6.8,4.8,6.1
Centurion University Of Technology And Management,Orissa,Engineering,654.0,670.0,8.1,8.3,7.6,8.5,8.4,7.4,8.5
International Institute Of Information Technology,Orissa,Engineering,654.0,670.0,7.7,8.0,6.9,7.6,7.8,7.7,8.2
"Indira Gandhi Institute Of Technology- [Igit], Dhenkanal",Orissa,Engineering,654.0,670.0,7.8,8.0,8.3,7.9,7.7,6.7,8.4
Silicon Institute Of Technology,Orissa,Engineering,654.0,670.0,7.7,8.5,7.0,8.1,7.3,7.7,7.5
Silicon Institute Of Technology,Orissa,Engineering,654.0,670.0,7.7,8.3,7.4,7.9,8.8,6.6,7.4
Xavier University,Orissa,Engineering,654.0,670.0,8.2,8.7,7.8,8.4,9.2,6.8,8.4
Bhubaneswar Engineering College,Orissa,Engineering,654.0,670.0,7.5,7.2,7.5,7.7,7.7,7.3,7.8
College Of Engineering,Orissa,Engineering,654.0,670.0,6.7,7.5,5.9,7.0,6.9,6.0,6.7
National Institute Of Science And Technology,Orissa,Engineering,654.0,670.0,7.9,8.2,7.1,8.1,8.1,7.8,7.9
College Of Engineering And Technology,Orissa,Engineering,654.0,670.0,7.7,8.0,7.6,7.6,7.1,7.9,8.1
Gandhi Institute For Technology,Orissa,Engineering,654.0,670.0,7.4,7.9,6.4,7.7,7.8,6.6,7.7
Orissa Engineering College,Orissa,Engineering,654.0,670.0,7.5,7.6,7.0,7.4,7.7,7.3,7.8
Parala Maharaja Engineering College,Orissa,Engineering,654.0,670.0,7.3,7.7,7.5,7.6,7.6,5.7,7.7
"Csir-Institute Of Minerals And Materials Technology -[Csir-Immt],",Orissa,Engineering,654.0,670.0,7.0,6.3,5.3,7.8,7.3,7.3,7.7
Gita Autonomous College,Orissa,Engineering,654.0,670.0,8.7,9.0,8.3,8.9,8.8,8.3,8.6
"Seemanta Engineering College, Mayurbhanj",Orissa,Engineering,654.0,670.0,8.0,8.2,8.0,8.6,8.6,7.0,7.7
"Trident Academy Of Technology, Bhubaneswar",Orissa,Engineering,654.0,670.0,8.0,8.3,7.5,8.3,8.1,7.9,7.9
"Government College Of Engineering, Kendujhar",Orissa,Engineering,654.0,670.0,7.0,7.8,7.6,7.4,6.9,5.1,7.3
Cipet: Centre For Skilling And Technical Support,Orissa,Engineering,654.0,670.0,6.7,7.0,6.1,6.4,7.7,6.9,6.1
"Vignan Institute Of Technology And Management, Berhampur",Orissa,Engineering,654.0,670.0,7.7,8.7,7.9,8.4,7.6,5.9,7.6
Krupajal Engineering College,Orissa,Engineering,654.0,670.0,6.3,6.6,6.3,6.5,6.9,4.9,6.5
Indian Institute Of Technology,Uttarakhand,Engineering,654.0,670.0,8.4,8.5,7.6,7.9,9.0,8.6,8.9
"Graphic Era University, School Of Engineering And",Uttarakhand,Engineering,654.0,670.0,8.2,8.3,7.7,8.0,8.6,8.8,8.0
"College Of Technology, Gb Pant University Of",Uttarakhand,Engineering,654.0,670.0,7.0,7.1,6.7,6.9,7.3,6.0,7.7
University Of Petroleum And Energy Studies,Uttarakhand,Engineering,654.0,670.0,8.1,8.1,7.8,7.9,8.6,7.7,8.2
"Doon University, Dehradun",Uttarakhand,Engineering,654.0,670.0,7.2,7.3,7.0,7.3,7.9,6.3,7.6
Dit University,Uttarakhand,Engineering,654.0,670.0,7.8,7.9,7.6,7.6,8.4,7.4,8.0
Graphic Era University,Uttarakhand,Engineering,654.0,670.0,8.3,8.2,7.9,8.4,8.6,8.1,8.4
Graphic Era Hill University,Uttarakhand,Engineering,654.0,670.0,8.1,7.9,7.8,8.1,8.4,7.7,8.4
"Icfai University, Dehradun",Uttarakhand,Engineering,654.0,670.0,7.8,8.2,7.5,8.2,7.4,7.3,7.9
"Motherhood University, Roorkee",Uttarakhand,Engineering,654.0,670.0,8.0,8.3,7.9,7.6,8.0,8.0,8.3
Himgiri Zee University,Uttarakhand,Engineering,654.0,670.0,7.9,8.5,5.5,9.0,8.0,7.7,8.8
Swami Rama Himalayan University,Uttarakhand,Engineering,654.0,670.0,7.0,7.1,6.6,6.9,7.4,7.1,6.7
"Tula'S Institute, Dehradun",Uttarakhand,Engineering,654.0,670.0,7.8,8.0,7.2,7.7,8.5,7.4,8.2
Thdc Institute Of Hydro Power Engineering And,Uttarakhand,Engineering,654.0,670.0,6.9,6.8,6.4,7.4,7.8,5.6,7.2
College Of Engineering,Uttarakhand,Engineering,654.0,670.0,8.3,8.4,8.1,8.1,8.7,7.5,8.8
Shivalik College Of Engineering,Uttarakhand,Engineering,654.0,670.0,7.2,7.1,7.1,7.3,7.2,7.1,7.3
Women Institute Of Technology,Uttarakhand,Engineering,654.0,670.0,7.9,9.0,7.4,9.0,7.2,6.7,8.3
Indian Institute Of Aeronautical Engineering,Uttarakhand,Engineering,654.0,670.0,8.3,7.5,8.5,8.5,9.0,8.0,8.0
Indira Gandhi National Forest Academy,Uttarakhand,Engineering,654.0,670.0,8.7,9.0,9.0,8.0,9.0,9.0,8.0
"Bipin Tripathi Kumaon Institute Of Technology, Almora",Uttarakhand,Engineering,654.0,670.0,6.4,6.8,6.2,6.6,7.3,4.6,6.8
Govind Ballabh Pant Engineering College,Uttarakhand,Engineering,654.0,670.0,6.4,7.1,6.0,6.1,7.3,5.1,7.0
Bfit Group Of Institutions,Uttarakhand,Engineering,654.0,670.0,7.5,7.7,7.1,7.7,7.6,7.1,8.0
Dev Bhoomi Institute Of Technology,Uttarakhand,Engineering,654.0,670.0,7.2,7.1,6.5,7.5,7.4,7.5,7.2
